Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sorting_markers,source_name,SRA Study,strain,create_date,version
SRR8147351,8 weeks old,RNA-Seq,50,830769750,PRJNA503607,SAMN10366408,339334366,Monocyte,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967847,GSM3455342,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455342,CD45+ Ly6G- SiglecF- F4/80+ Ly6C- CD11b+ Cx3cr1+,Lung,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147352,8 weeks old,RNA-Seq,50,797919950,PRJNA503607,SAMN10366407,326717394,Monocyte,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967848,GSM3455343,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455343,CD45+ Ly6G- SiglecF- F4/80+ Ly6C- CD11b+ Cx3cr1+,Lung,SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147353,8 weeks old,RNA-Seq,50,823039000,PRJNA503607,SAMN10366406,342472366,Monocyte,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967849,GSM3455344,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455344,CD45+ CD3- B220- CD11b+ Ly6C+,Blood,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147354,8 weeks old,RNA-Seq,50,555632150,PRJNA503607,SAMN10366405,234387174,Monocyte,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967850,GSM3455345,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455345,CD45+ CD3- B220- CD11b+ Ly6C+,Blood,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147355,8 weeks old,RNA-Seq,50,697822000,PRJNA503607,SAMN10366404,293473146,Monocyte,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967851,GSM3455346,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455346,CD45+ CD3- B220- CD11b+ Ly6C+,Blood,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147356,8 weeks old,RNA-Seq,50,788394850,PRJNA503607,SAMN10366403,324242388,Monocyte,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967852,GSM3455347,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455347,CD45+ Ly6G- SiglecF- F4/80+ Ly6C+ CD11b+,Lung,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147357,8 weeks old,RNA-Seq,50,745984900,PRJNA503607,SAMN10366402,308098677,Monocyte,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967853,GSM3455348,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455348,CD45+ Ly6G- SiglecF- F4/80+ Ly6C+ CD11b+,Lung,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147358,8 weeks old,RNA-Seq,50,536608150,PRJNA503607,SAMN10366401,226466488,Monocyte,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967854,GSM3455349,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455349,CD45+ Ly6G- SiglecF- F4/80+ Ly6C+ CD11b+,Lung,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147359,7 weeks old,RNA-Seq,50,651446750,PRJNA503607,SAMN10366400,265195489,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967855,GSM3455350,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455350,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147360,7 weeks old,RNA-Seq,50,739298950,PRJNA503607,SAMN10366399,305504950,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967856,GSM3455351,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455351,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147361,7 weeks old,RNA-Seq,50,653171000,PRJNA503607,SAMN10366233,258180841,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967857,GSM3455352,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455352,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147362,7 weeks old,RNA-Seq,50,532611950,PRJNA503607,SAMN10366232,208898429,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967858,GSM3455353,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455353,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147363,7 weeks old,RNA-Seq,50,502373000,PRJNA503607,SAMN10366231,208319926,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967859,GSM3455354,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455354,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a+,Peyer''s Patch,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147364,7 weeks old,RNA-Seq,50,375284850,PRJNA503607,SAMN10366230,158985935,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967860,GSM3455355,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455355,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a+,Peyer''s Patch,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147365,7 weeks old,RNA-Seq,50,406128050,PRJNA503607,SAMN10366229,157876158,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967861,GSM3455356,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455356,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a+,Peyer''s Patch,SRP167701,C57BL/6J,2018-11-04T02:22:00Z,1
SRR8147366,7 weeks old,RNA-Seq,50,534656400,PRJNA503607,SAMN10366228,224843630,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967862,GSM3455357,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455357,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147367,7 weeks old,RNA-Seq,50,898725550,PRJNA503607,SAMN10366227,370528322,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967863,GSM3455358,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455358,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147368,7 weeks old,RNA-Seq,50,665715150,PRJNA503607,SAMN10366226,258956074,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967864,GSM3455359,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455359,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147369,7 weeks old,RNA-Seq,50,553620750,PRJNA503607,SAMN10366224,231990888,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967865,GSM3455360,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455360,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b+,Peyer's Patch,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147370,7 weeks old,RNA-Seq,50,608622700,PRJNA503607,SAMN10366222,236159718,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967866,GSM3455361,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455361,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b+,Peyer's Patch,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147371,7 weeks old,RNA-Seq,50,284804550,PRJNA503607,SAMN10366221,114179587,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967867,GSM3455362,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455362,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b+,Peyer's Patch,SRP167701,C57BL/6J,2018-11-04T02:22:00Z,1
SRR8147372,7 weeks old,RNA-Seq,50,905398650,PRJNA503607,SAMN10366219,371115736,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967868,GSM3455363,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455363,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103+ CD11b+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147373,7 weeks old,RNA-Seq,50,705124850,PRJNA503607,SAMN10366217,288949055,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967869,GSM3455364,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455364,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103+ CD11b+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147374,7 weeks old,RNA-Seq,50,579489650,PRJNA503607,SAMN10366215,229453641,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967870,GSM3455365,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455365,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103+ CD11b+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147375,7 weeks old,RNA-Seq,50,651470550,PRJNA503607,SAMN10366214,253936770,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967871,GSM3455366,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455366,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103+ CD11b+,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147376,7 weeks old,RNA-Seq,50,871706400,PRJNA503607,SAMN10366212,355985280,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967872,GSM3455367,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455367,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103+ CD11b+,Peyer''s Patch,SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147377,7 weeks old,RNA-Seq,50,536334300,PRJNA503607,SAMN10366211,211299332,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967873,GSM3455368,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455368,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103+ CD11b+,Peyer''s Patch,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147378,7 weeks old,RNA-Seq,50,683333300,PRJNA503607,SAMN10366210,265559938,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967874,GSM3455369,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455369,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103+ CD11b+,Peyer''s Patch,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147379,7 weeks old,RNA-Seq,50,763029600,PRJNA503607,SAMN10366208,313368919,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967875,GSM3455370,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455370,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b-,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147380,7 weeks old,RNA-Seq,50,976505900,PRJNA503607,SAMN10366207,401002063,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967876,GSM3455371,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455371,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b-,Lymph Node (Mesenteric),SRP167701,C57BL/6J,2018-11-04T02:28:00Z,1
SRR8147381,7 weeks old,RNA-Seq,50,949515800,PRJNA503607,SAMN10366205,388493877,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967877,GSM3455372,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455372,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b-,Peyer's Patch,SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147382,7 weeks old,RNA-Seq,50,651719750,PRJNA503607,SAMN10366204,255881935,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967878,GSM3455373,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455373,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b-,Peyer's Patch,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147383,7 weeks old,RNA-Seq,50,506783850,PRJNA503607,SAMN10366203,197630778,Dendritic Cell,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967879,GSM3455374,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455374,PI- (CD3/CD19/NK1.1/Ly6G)- CD11c+ MHC+ CD8a- CD103- CD11b-,Peyer's Patch,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147384,7 weeks old,RNA-Seq,50,940344950,PRJNA503607,SAMN10366201,382992694,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967880,GSM3455375,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455375,CD102+ F4/80+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147385,7 weeks old,RNA-Seq,50,696875850,PRJNA503607,SAMN10366200,285571059,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967881,GSM3455376,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455376,CD102+ F4/80+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:29:00Z,1
SRR8147386,7 weeks old,RNA-Seq,50,718654900,PRJNA503607,SAMN10366199,284763687,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967882,GSM3455377,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455377,CD102+ F4/80+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147387,7 weeks old,RNA-Seq,50,742806200,PRJNA503607,SAMN10366197,293535113,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967883,GSM3455378,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455378,CD102+ F4/80+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147388,25 weeks old,RNA-Seq,50,672063300,PRJNA503607,SAMN10366266,263907925,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967884,GSM3455379,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455379,CD11b+ CD115+ MHCII+ CD226+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147389,25 weeks old,RNA-Seq,50,301677050,PRJNA503607,SAMN10366264,122387706,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967885,GSM3455380,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455380,CD11b+ CD115+ MHCII+ CD226+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147390,25 weeks old,RNA-Seq,50,714521200,PRJNA503607,SAMN10366263,282421382,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967886,GSM3455381,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455381,CD11b+ CD115+ MHCII+ CD226+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147391,25 weeks old,RNA-Seq,50,260204700,PRJNA503607,SAMN10366261,108118794,Macrophage,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967887,GSM3455382,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455382,CD115+CD11b+F4/80+CD102+MHCIIloCD226-,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:22:00Z,1
SRR8147392,25 weeks old,RNA-Seq,50,367588400,PRJNA503607,SAMN10366260,149614994,Macrophage,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967888,GSM3455383,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455383,CD115+CD11b+F4/80+CD102+MHCIIloCD226-,Peritoenal Cavity,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147393,25 weeks old,RNA-Seq,50,335930100,PRJNA503607,SAMN10366259,137131060,Macrophage,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967889,GSM3455384,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455384,CD19-Ly6G-CD115- CD45+CD11bloF4/80+MerTK+CD64+,Spleen,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147394,25 weeks old,RNA-Seq,50,307340950,PRJNA503607,SAMN10366257,125812820,Macrophage,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967890,GSM3455385,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455385,CD19-Ly6G-CD115- CD45+CD11bloF4/80+MerTK+CD64+,Spleen,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147395,25 weeks old,RNA-Seq,50,449832300,PRJNA503607,SAMN10366256,177068019,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967891,GSM3455386,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455386,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Inguinal fat,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147396,25 weeks old,RNA-Seq,50,473190300,PRJNA503607,SAMN10366254,184202619,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967892,GSM3455387,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455387,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Inguinal fat,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147397,25 weeks old,RNA-Seq,50,578680200,PRJNA503607,SAMN10366253,224657343,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967893,GSM3455388,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455388,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Inguinal fat,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147398,25 weeks old,RNA-Seq,50,270307100,PRJNA503607,SAMN10366252,104971980,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967894,GSM3455389,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455389,CD45+ CD11b+ CD64+ F4/80+ Lyve1+,Mesenteric Sheet,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147399,25 weeks old,RNA-Seq,50,335026550,PRJNA503607,SAMN10366250,131838272,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967895,GSM3455390,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455390,CD45+ CD11b+ CD64+ F4/80+ Lyve1+,Mesenteric Sheet,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147400,25 weeks old,RNA-Seq,50,447979400,PRJNA503607,SAMN10366249,174763246,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967896,GSM3455391,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455391,CD45+ CD11b+ CD64+ F4/80+ Lyve1+,Mesenteric Sheet,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
